timestamp,object_id,client_id,object_type,area,actual_mwh,forecast_mwh,abs_error,is_valid_record,data_quality_issue
2026-04-01 00:15:00,OBJ_1011,CL_06,bess,LT,0.9039,1.0767,0.1728,True,
2026-04-01 00:15:00,OBJ_1012,CL_07,consumer,LV,5.6116,4.1356,1.476,True,
2026-04-01 00:15:00,OBJ_1014,CL_08,wind,EE,2.5006,2.1409,0.3597,True,
2026-04-01 00:15:00,OBJ_9999,,,,0.0,0.0,0.0,False,missing_object_metadata
2026-04-01 00:30:00,OBJ_1001,CL_01,solar,LV,0.0,0.0,0.0,True,
2026-04-01 00:30:00,OBJ_1002,CL_01,wind,LV,4.6553,5.1974,0.5421,True,
2026-04-01 00:30:00,OBJ_1003,CL_02,consumer,EE,1.6232,1.6056,0.0176,False,inactive_object|inactive_object|inactive_object
2026-04-01 00:30:00,OBJ_1004,,hydro,LT,,0.9932,,False,missing_client_id|missing_object_metadata|no_actual
2026-04-01 00:30:00,OBJ_1005,CL_03,bess,,0.9829,0.8574,0.1255,True,missing_area
2026-04-01 00:30:00,OBJ_1006,CL_04,solar,LV,0.0,0.0,0.0,False,negative_capacity
2026-04-01 00:30:00,OBJ_1007,CL_02,wind,EE,3.0418,3.5029,0.4611,True,
2026-04-01 00:30:00,OBJ_1008,CL_05,consumer,LT,3.1451,4.0264,0.8813,True,
2026-04-01 00:30:00,OBJ_1009,CL_05,solar,LV,0.0,0.0,0.0,True,
2026-04-01 00:30:00,OBJ_1010,CL_06,wind,EE,4.4305,4.2038,0.2267,True,
2026-04-01 00:30:00,OBJ_1011,CL_06,bess,LT,1.3843,1.394,0.0097,True,
2026-04-01 00:30:00,OBJ_1012,CL_07,consumer,LV,5.4595,3.824,1.6355,True,
2026-04-01 00:30:00,OBJ_1014,CL_08,wind,EE,2.3911,2.3721,0.019,True,
2026-04-01 00:30:00,OBJ_9999,,,,0.0,0.0,0.0,False,missing_object_metadata
2026-04-01 00:45:00,OBJ_1001,CL_01,solar,LV,,0.0,,True,no_actual
2026-04-01 00:45:00,OBJ_1002,CL_01,wind,LV,4.9844,4.8639,0.1205,True,
2026-04-01 00:45:00,OBJ_1003,CL_02,consumer,EE,1.7542,2.3601,0.6059,False,inactive_object|inactive_object|inactive_object
2026-04-01 00:45:00,OBJ_1004,,hydro,LT,,1.012,,False,missing_client_id|missing_object_metadata|no_actual
2026-04-01 00:45:00,OBJ_1005,CL_03,bess,,0.8208,0.6913,0.1295,True,missing_area
2026-04-01 00:45:00,OBJ_1006,CL_04,solar,LV,0.0,0.0,0.0,False,negative_capacity
2026-04-01 00:45:00,OBJ_1007,CL_02,wind,EE,3.559,3.3416,0.2174,True,
2026-04-01 00:45:00,OBJ_1008,CL_05,consumer,LT,4.2926,2.8135,1.4791,True,
2026-04-01 00:45:00,OBJ_1009,CL_05,solar,LV,0.0,0.0,0.0,True,
2026-04-01 00:45:00,OBJ_1010,CL_06,wind,EE,4.5545,4.2271,0.3274,True,
2026-04-01 00:45:00,OBJ_1011,CL_06,bess,LT,0.9275,1.393,0.4655,True,
2026-04-01 00:45:00,OBJ_1012,CL_07,consumer,LV,4.4558,4.5825,0.1267,True,
2026-04-01 00:45:00,OBJ_1014,CL_08,wind,EE,2.2242,2.2114,0.0128,True,
2026-04-01 00:45:00,OBJ_9999,,,,0.0,0.0,0.0,False,missing_object_metadata
2026-04-01 01:00:00,OBJ_1001,CL_01,solar,LV,0.0,0.0,0.0,True,
2026-04-01 01:00:00,OBJ_1002,CL_01,wind,LV,5.5871,6.4853,0.8982,True,
2026-04-01 01:00:00,OBJ_1003,CL_02,consumer,EE,2.2663,1.8255,0.4408,False,inactive_object|inactive_object|inactive_object
2026-04-01 01:00:00,OBJ_1004,,hydro,LT,,0.9572,,False,missing_client_id|missing_object_metadata|no_actual
2026-04-01 01:00:00,OBJ_1005,CL_03,bess,,0.6404,0.7752,0.1348,True,missing_area
2026-04-01 01:00:00,OBJ_1006,CL_04,solar,LV,0.0,0.0,0.0,False,negative_capacity
2026-04-01 01:00:00,OBJ_1007,CL_02,wind,EE,4.189,3.9846,0.2044,True,
2026-04-01 01:00:00,OBJ_1008,CL_05,consumer,LT,3.5472,3.6079,0.0607,True,
2026-04-01 01:00:00,OBJ_1009,CL_05,solar,LV,0.0,0.0,0.0,True,
2026-04-01 01:00:00,OBJ_1010,CL_06,wind,EE,4.6224,6.1048,1.4824,True,
2026-04-01 01:00:00,OBJ_1011,CL_06,bess,LT,1.0602,1.1959,0.1357,True,
2026-04-01 01:00:00,OBJ_1012,CL_07,consumer,LV,5.8733,4.9462,0.9271,True,
2026-04-01 01:00:00,OBJ_1014,CL_08,wind,EE,2.8897,2.6661,0.2236,True,
2026-04-01 01:00:00,OBJ_9999,,,,0.0,0.0,0.0,False,missing_object_metadata
2026-04-01 01:15:00,OBJ_1001,CL_01,solar,LV,0.0,0.0,0.0,True,
2026-04-01 01:15:00,OBJ_1002,CL_01,wind,LV,5.4806,5.9225,0.4419,True,
2026-04-01 01:15:00,OBJ_1003,CL_02,consumer,EE,2.2696,1.9514,0.3182,False,inactive_object|inactive_object|inactive_object
2026-04-01 01:15:00,OBJ_1004,,hydro,LT,,1.1534,,False,missing_client_id|missing_object_metadata|no_actual
2026-04-01 01:15:00,OBJ_1005,CL_03,bess,,0.8917,0.6047,0.287,True,missing_area
2026-04-01 01:15:00,OBJ_1006,CL_04,solar,LV,0.0,0.0,0.0,False,negative_capacity
2026-04-01 01:15:00,OBJ_1007,CL_02,wind,EE,3.8937,4.4923,0.5986,True,
2026-04-01 01:15:00,OBJ_1008,CL_05,consumer,LT,4.4843,3.3886,1.0957,True,
2026-04-01 01:15:00,OBJ_1009,CL_05,solar,LV,0.0,0.0,0.0,True,
2026-04-01 01:15:00,OBJ_1010,CL_06,wind,EE,5.1228,4.1199,1.0029,True,
2026-04-01 01:15:00,OBJ_1011,CL_06,bess,LT,1.3108,1.1051,0.2057,True,
2026-04-01 01:15:00,OBJ_1012,CL_07,consumer,LV,5.6857,4.4213,1.2644,True,
2026-04-01 01:15:00,OBJ_1014,CL_08,wind,EE,2.9911,3.2047,0.2136,True,
2026-04-01 01:15:00,OBJ_9999,,,,0.0,0.0,0.0,False,missing_object_metadata
2026-04-01 01:30:00,OBJ_1001,CL_01,solar,LV,0.0,0.0,0.0,True,
2026-04-01 01:30:00,OBJ_1002,CL_01,wind,LV,5.2403,5.2852,0.0449,True,
2026-04-01 01:30:00,OBJ_1003,CL_02,consumer,EE,1.7996,1.6009,0.1987,False,inactive_object|inactive_object|inactive_object
2026-04-01 01:30:00,OBJ_1004,,hydro,LT,,1.0464,,False,missing_client_id|missing_object_metadata|no_actual
2026-04-01 01:30:00,OBJ_1005,CL_03,bess,,0.7262,0.7191,0.0071,True,missing_area
2026-04-01 01:30:00,OBJ_1006,CL_04,solar,LV,0.0,0.0,0.0,False,negative_capacity
2026-04-01 01:30:00,OBJ_1007,CL_02,wind,EE,3.6996,3.7625,0.0629,True,
2026-04-01 01:30:00,OBJ_1008,CL_05,consumer,LT,4.4144,3.4464,0.968,True,
2026-04-01 01:30:00,OBJ_1009,CL_05,solar,LV,0.0,0.0,0.0,True,
2026-04-01 01:30:00,OBJ_1010,CL_06,wind,EE,4.7739,4.8175,0.0436,True,
2026-04-01 01:30:00,OBJ_1011,CL_06,bess,LT,1.2933,0.9878,0.3055,True,
2026-04-01 01:30:00,OBJ_1012,CL_07,consumer,LV,4.7913,4.3904,0.4009,True,
2026-04-01 01:30:00,OBJ_1014,CL_08,wind,EE,3.1008,2.3965,0.7043,True,
2026-04-01 01:30:00,OBJ_9999,,,,0.0,0.0,0.0,False,missing_object_metadata
2026-04-01 01:45:00,OBJ_1001,CL_01,solar,LV,0.0,0.0,0.0,True,
2026-04-01 01:45:00,OBJ_1002,CL_01,wind,LV,5.6426,6.1348,0.4922,True,
2026-04-01 01:45:00,OBJ_1003,CL_02,consumer,EE,1.9652,2.3209,0.3557,False,inactive_object|inactive_object|inactive_object
2026-04-01 01:45:00,OBJ_1004,,hydro,LT,,1.1845,,False,missing_client_id|missing_object_metadata|no_actual
2026-04-01 01:45:00,OBJ_1005,CL_03,bess,,0.6987,0.6688,0.0299,True,missing_area
2026-04-01 01:45:00,OBJ_1006,CL_04,solar,LV,0.0,0.0,0.0,False,negative_capacity
2026-04-01 01:45:00,OBJ_1007,CL_02,wind,EE,3.7593,4.5702,0.8109,True,
2026-04-01 01:45:00,OBJ_1008,CL_05,consumer,LT,3.8769,3.6221,0.2548,True,
2026-04-01 01:45:00,OBJ_1009,CL_05,solar,LV,0.0,0.0,0.0,True,
2026-04-01 01:45:00,OBJ_1010,CL_06,wind,EE,4.8959,5.2469,0.351,True,
2026-04-01 01:45:00,OBJ_1011,CL_06,bess,LT,1.0316,1.1753,0.1437,True,
2026-04-01 01:45:00,OBJ_1012,CL_07,consumer,LV,5.9951,3.9711,2.024,True,
2026-04-01 01:45:00,OBJ_1014,CL_08,wind,EE,2.78,2.5693,0.2107,True,
2026-04-01 01:45:00,OBJ_9999,,,,0.0,0.0,0.0,False,missing_object_metadata
2026-04-01 02:00:00,OBJ_1001,CL_01,solar,LV,0.0,0.0,0.0,True,
2026-04-01 02:00:00,OBJ_1002,CL_01,wind,LV,5.865,8.1331,2.2681,True,
2026-04-01 02:00:00,OBJ_1004,,hydro,LT,,1.0576,,False,missing_client_id|missing_object_metadata|no_actual
2026-04-01 02:00:00,OBJ_1005,CL_03,bess,,0.6439,0.6972,0.0533,True,missing_area
2026-04-01 02:00:00,OBJ_1006,CL_04,solar,LV,0.0,0.0,0.0,False,negative_capacity
2026-04-01 02:00:00,OBJ_1007,CL_02,wind,EE,4.866,4.4298,0.4362,True,
2026-04-01 02:00:00,OBJ_1008,CL_05,consumer,LT,3.6332,3.814,0.1808,True,
2026-04-01 02:00:00,OBJ_1009,CL_05,solar,LV,0.0,0.0,0.0,True,
2026-04-01 02:00:00,OBJ_1010,CL_06,wind,EE,5.4241,5.1389,0.2852,True,
2026-04-01 02:00:00,OBJ_1011,CL_06,bess,LT,1.4977,1.404,0.0937,True,
2026-04-01 02:00:00,OBJ_1012,CL_07,consumer,LV,5.0582,4.5417,0.5165,True,
2026-04-01 02:00:00,OBJ_1014,CL_08,wind,EE,3.5033,3.1863,0.317,True,
2026-04-01 02:00:00,OBJ_9999,,,,0.0,0.0,0.0,False,missing_object_metadata
2026-04-01 02:15:00,OBJ_1001,CL_01,solar,LV,0.0,0.0,0.0,True,
2026-04-01 02:15:00,OBJ_1002,CL_01,wind,LV,5.7964,6.7521,0.9557,True,
2026-04-01 02:15:00,OBJ_1004,,hydro,LT,,1.2298,,False,missing_client_id|missing_object_metadata|no_actual
2026-04-01 02:15:00,OBJ_1005,CL_03,bess,,0.8883,0.9129,0.0246,True,missing_area
2026-04-01 02:15:00,OBJ_1006,CL_04,solar,LV,0.0,0.0,0.0,False,negative_capacity
2026-04-01 02:15:00,OBJ_1007,CL_02,wind,EE,4.5386,4.4524,0.0862,True,
2026-04-01 02:15:00,OBJ_1008,CL_05,consumer,LT,3.4002,4.4165,1.0163,True,
2026-04-01 02:15:00,OBJ_1009,CL_05,solar,LV,0.0,0.0,0.0,True,
2026-04-01 02:15:00,OBJ_1010,CL_06,wind,EE,4.9909,5.6841,0.6932,True,
2026-04-01 02:15:00,OBJ_1011,CL_06,bess,LT,1.1609,1.3226,0.1617,True,
2026-04-01 02:15:00,OBJ_1012,CL_07,consumer,LV,4.9074,4.8255,0.0819,True,
2026-04-01 02:15:00,OBJ_1014,CL_08,wind,EE,3.488,2.9693,0.5187,True,
2026-04-01 02:15:00,OBJ_9999,,,,0.0,0.0,0.0,False,missing_object_metadata
2026-04-01 02:30:00,OBJ_1001,CL_01,solar,LV,0.0,0.0,0.0,True,
2026-04-01 02:30:00,OBJ_1002,CL_01,wind,LV,6.2813,6.9755,0.6942,True,
2026-04-01 02:30:00,OBJ_1004,,hydro,LT,,1.274,,False,missing_client_id|missing_object_metadata|no_actual
2026-04-01 02:30:00,OBJ_1005,CL_03,bess,,0.8002,0.872,0.0718,True,missing_area
2026-04-01 02:30:00,OBJ_1006,CL_04,solar,LV,0.0,0.0,0.0,False,negative_capacity
2026-04-01 02:30:00,OBJ_1007,CL_02,wind,EE,5.0206,4.3109,0.7097,True,
2026-04-01 02:30:00,OBJ_1008,CL_05,consumer,LT,4.3058,2.9795,1.3263,True,
2026-04-01 02:30:00,OBJ_1009,CL_05,solar,LV,0.0,0.0,0.0,True,
2026-04-01 02:30:00,OBJ_1010,CL_06,wind,EE,5.8368,6.0239,0.1871,True,
2026-04-01 02:30:00,OBJ_1011,CL_06,bess,LT,1.2654,0.9505,0.3149,True,
2026-04-01 02:30:00,OBJ_1012,CL_07,consumer,LV,4.3057,5.2307,0.925,True,
2026-04-01 02:30:00,OBJ_1014,CL_08,wind,EE,3.3193,3.5536,0.2343,True,
2026-04-01 02:30:00,OBJ_9999,,,,0.0,0.0,0.0,False,missing_object_metadata
2026-04-01 02:45:00,OBJ_1001,CL_01,solar,LV,0.0,0.0,0.0,True,
2026-04-01 02:45:00,OBJ_1002,CL_01,wind,LV,7.273,6.8999,0.3731,True,
2026-04-01 02:45:00,OBJ_1004,,hydro,LT,,1.1722,,False,missing_client_id|missing_object_metadata|no_actual
2026-04-01 02:45:00,OBJ_1005,CL_03,bess,,0.8121,0.789,0.0231,True,missing_area
2026-04-01 02:45:00,OBJ_1006,CL_04,solar,LV,0.0,0.0,0.0,False,negative_capacity
2026-04-01 02:45:00,OBJ_1007,CL_02,wind,EE,4.2655,4.4314,0.1659,True,
2026-04-01 02:45:00,OBJ_1008,CL_05,consumer,LT,3.0292,4.219,1.1898,True,
2026-04-01 02:45:00,OBJ_1009,CL_05,solar,LV,0.0,0.0,0.0,True,
2026-04-01 02:45:00,OBJ_1010,CL_06,wind,EE,6.2214,6.1946,0.0268,True,
2026-04-01 02:45:00,OBJ_1011,CL_06,bess,LT,1.399,1.1598,0.2392,True,
2026-04-01 02:45:00,OBJ_1012,CL_07,consumer,LV,4.615,5.9014,1.2864,True,
2026-04-01 02:45:00,OBJ_1014,CL_08,wind,EE,2.6977,3.1436,0.4459,True,
2026-04-01 02:45:00,OBJ_9999,,,,0.0,0.0,0.0,False,missing_object_metadata
2026-04-01 03:00:00,OBJ_1001,CL_01,solar,LV,0.0,0.0,0.0,True,
2026-04-01 03:00:00,OBJ_1002,CL_01,wind,LV,8.097,7.4331,0.6639,True,
2026-04-01 03:00:00,OBJ_1004,,hydro,LT,,1.3117,,False,missing_client_id|missing_object_metadata|no_actual
2026-04-01 03:00:00,OBJ_1005,CL_03,bess,,0.6343,0.6142,0.0201,True,missing_area
2026-04-01 03:00:00,OBJ_1006,CL_04,solar,LV,0.0,0.0,0.0,False,negative_capacity
2026-04-01 03:00:00,OBJ_1007,CL_02,wind,EE,4.1976,4.7786,0.581,True,
2026-04-01 03:00:00,OBJ_1008,CL_05,consumer,LT,4.1409,2.9834,1.1575,True,
2026-04-01 03:00:00,OBJ_1009,CL_05,solar,LV,0.0,0.0,0.0,True,
2026-04-01 03:00:00,OBJ_1010,CL_06,wind,EE,5.3481,5.8439,0.4958,True,
2026-04-01 03:00:00,OBJ_1011,CL_06,bess,LT,1.1852,1.2141,0.0289,True,
2026-04-01 03:00:00,OBJ_1012,CL_07,consumer,LV,5.0996,3.9596,1.14,True,
2026-04-01 03:00:00,OBJ_1014,CL_08,wind,EE,3.07,3.2007,0.1307,True,
2026-04-01 03:15:00,OBJ_1001,CL_01,solar,LV,0.0,0.0,0.0,True,
2026-04-01 03:15:00,OBJ_1002,CL_01,wind,LV,7.0224,7.747,0.7246,True,
2026-04-01 03:15:00,OBJ_1004,,hydro,LT,,1.0727,,False,missing_client_id|missing_object_metadata|no_actual
2026-04-01 03:15:00,OBJ_1005,CL_03,bess,,0.6847,0.8715,0.1868,True,missing_area
2026-04-01 03:15:00,OBJ_1006,CL_04,solar,LV,0.0,0.0,0.0,False,negative_capacity
2026-04-01 03:15:00,OBJ_1007,CL_02,wind,EE,5.1012,5.2673,0.1661,True,
2026-04-01 03:15:00,OBJ_1008,CL_05,consumer,LT,3.3017,3.6599,0.3582,True,
2026-04-01 03:15:00,OBJ_1009,CL_05,solar,LV,0.0,0.0,0.0,True,
2026-04-01 03:15:00,OBJ_1010,CL_06,wind,EE,6.8299,6.0096,0.8203,True,
2026-04-01 03:15:00,OBJ_1011,CL_06,bess,LT,1.2899,0.9464,0.3435,True,
2026-04-01 03:15:00,OBJ_1012,CL_07,consumer,LV,4.8762,6.0527,1.1765,True,
2026-04-01 03:15:00,OBJ_1014,CL_08,wind,EE,3.3074,2.7978,0.5096,True,
2026-04-01 03:30:00,OBJ_1001,CL_01,solar,LV,0.0,0.0,0.0,True,
2026-04-01 03:30:00,OBJ_1002,CL_01,wind,LV,6.6153,7.2568,0.6415,True,
2026-04-01 03:30:00,OBJ_1004,,hydro,LT,,1.33,,False,missing_client_id|missing_object_metadata|no_actual
2026-04-01 03:30:00,OBJ_1005,CL_03,bess,,0.7352,0.7107,0.0245,True,missing_area
2026-04-01 03:30:00,OBJ_1006,CL_04,solar,LV,0.0,0.0,0.0,False,negative_capacity
2026-04-01 03:30:00,OBJ_1007,CL_02,wind,EE,4.4176,4.3367,0.0809,True,
2026-04-01 03:30:00,OBJ_1008,CL_05,consumer,LT,3.3303,4.1952,0.8649,True,
2026-04-01 03:30:00,OBJ_1009,CL_05,solar,LV,0.0,0.0,0.0,True,
2026-04-01 03:30:00,OBJ_1010,CL_06,wind,EE,6.2076,6.4559,0.2483,True,
2026-04-01 03:30:00,OBJ_1011,CL_06,bess,LT,1.0374,1.1278,0.0904,True,
2026-04-01 03:30:00,OBJ_1012,CL_07,consumer,LV,5.8108,4.3991,1.4117,True,
2026-04-01 03:30:00,OBJ_1014,CL_08,wind,EE,3.629,3.4391,0.1899,True,
2026-04-01 03:45:00,OBJ_1001,CL_01,solar,LV,0.0,0.0,0.0,True,
2026-04-01 03:45:00,OBJ_1002,CL_01,wind,LV,6.6426,7.4072,0.7646,True,
2026-04-01 03:45:00,OBJ_1004,,hydro,LT,,1.116,,False,missing_client_id|missing_object_metadata|no_actual
2026-04-01 03:45:00,OBJ_1005,CL_03,bess,,0.8676,0.7751,0.0925,True,missing_area
2026-04-01 03:45:00,OBJ_1006,CL_04,solar,LV,0.0,0.0,0.0,False,negative_capacity
2026-04-01 03:45:00,OBJ_1007,CL_02,wind,EE,4.2839,5.6447,1.3608,True,
2026-04-01 03:45:00,OBJ_1008,CL_05,consumer,LT,4.4033,4.3913,0.012,True,
2026-04-01 03:45:00,OBJ_1009,CL_05,solar,LV,0.0,0.0,0.0,True,
2026-04-01 03:45:00,OBJ_1010,CL_06,wind,EE,5.9367,5.2983,0.6384,True,
2026-04-01 03:45:00,OBJ_1011,CL_06,bess,LT,1.3708,0.9569,0.4139,True,
2026-04-01 03:45:00,OBJ_1012,CL_07,consumer,LV,5.615,3.8314,1.7836,True,
2026-04-01 03:45:00,OBJ_1014,CL_08,wind,EE,2.9998,3.0472,0.0474,True,
2026-04-01 04:00:00,OBJ_1001,CL_01,solar,LV,0.0,0.0,0.0,True,
2026-04-01 04:00:00,OBJ_1002,CL_01,wind,LV,7.2041,7.8208,0.6167,True,
2026-04-01 04:00:00,OBJ_1004,,hydro,LT,,1.0133,,False,missing_client_id|missing_object_metadata|no_actual
2026-04-01 04:00:00,OBJ_1005,CL_03,bess,,0.7694,0.8516,0.0822,True,missing_area
2026-04-01 04:00:00,OBJ_1006,CL_04,solar,LV,0.0,0.0,0.0,False,negative_capacity
2026-04-01 04:00:00,OBJ_1007,CL_02,wind,EE,5.2199,5.6182,0.3983,True,
2026-04-01 04:00:00,OBJ_1008,CL_05,consumer,LT,4.01,4.3695,0.3595,True,
2026-04-01 04:00:00,OBJ_1009,CL_05,solar,LV,0.0,0.0,0.0,True,
2026-04-01 04:00:00,OBJ_1010,CL_06,wind,EE,5.4214,5.5987,0.1773,True,
2026-04-01 04:00:00,OBJ_1011,CL_06,bess,LT,1.1416,1.2735,0.1319,True,
2026-04-01 04:00:00,OBJ_1012,CL_07,consumer,LV,4.6786,5.3533,0.6747,True,
2026-04-01 04:00:00,OBJ_1014,CL_08,wind,EE,3.7163,3.0954,0.6209,True,
2026-04-01 04:15:00,OBJ_1001,CL_01,solar,LV,0.0,0.0,0.0,True,
2026-04-01 04:15:00,OBJ_1002,CL_01,wind,LV,6.6984,7.2756,0.5772,True,
2026-04-01 04:15:00,OBJ_1004,,hydro,LT,,1.146,,False,missing_client_id|missing_object_metadata|no_actual
2026-04-01 04:15:00,OBJ_1005,CL_03,bess,,0.7794,0.8815,0.1021,True,missing_area
2026-04-01 04:15:00,OBJ_1006,CL_04,solar,LV,0.0,0.0,0.0,False,negative_capacity
2026-04-01 04:15:00,OBJ_1007,CL_02,wind,EE,4.5892,5.6335,1.0443,True,
2026-04-01 04:15:00,OBJ_1008,CL_05,consumer,LT,3.3747,4.0227,0.648,True,
2026-04-01 04:15:00,OBJ_1009,CL_05,solar,LV,0.0,0.0,0.0,True,
2026-04-01 04:15:00,OBJ_1010,CL_06,wind,EE,6.0245,5.284,0.7405,True,
2026-04-01 04:15:00,OBJ_1011,CL_06,bess,LT,1.4168,1.5006,0.0838,True,
2026-04-01 04:15:00,OBJ_1012,CL_07,consumer,LV,5.1007,5.0754,0.0253,True,
2026-04-01 04:15:00,OBJ_1014,CL_08,wind,EE,2.9357,2.9737,0.038,True,
2026-04-01 04:30:00,OBJ_1001,CL_01,solar,LV,0.0,0.0,0.0,True,
2026-04-01 04:30:00,OBJ_1002,CL_01,wind,LV,8.0544,7.368,0.6864,True,
2026-04-01 04:30:00,OBJ_1004,,hydro,LT,,1.0908,,False,missing_client_id|missing_object_metadata|no_actual
2026-04-01 04:30:00,OBJ_1005,CL_03,bess,,0.9876,0.9078,0.0798,True,missing_area
2026-04-01 04:30:00,OBJ_1006,CL_04,solar,LV,0.0,0.0,0.0,False,negative_capacity
2026-04-01 04:30:00,OBJ_1007,CL_02,wind,EE,5.3873,5.2014,0.1859,True,
2026-04-01 04:30:00,OBJ_1008,CL_05,consumer,LT,3.2495,3.5118,0.2623,True,
2026-04-01 04:30:00,OBJ_1009,CL_05,solar,LV,0.0,0.0,0.0,True,
2026-04-01 04:30:00,OBJ_1010,CL_06,wind,EE,5.6232,5.9706,0.3474,True,
2026-04-01 04:30:00,OBJ_1011,CL_06,bess,LT,1.1406,0.9527,0.1879,True,
2026-04-01 04:30:00,OBJ_1012,CL_07,consumer,LV,4.1173,5.4253,1.308,True,
2026-04-01 04:30:00,OBJ_1014,CL_08,wind,EE,3.2517,2.961,0.2907,True,
2026-04-01 04:45:00,OBJ_1001,CL_01,solar,LV,0.0,0.0,0.0,True,
2026-04-01 04:45:00,OBJ_1002,CL_01,wind,LV,6.8558,6.6954,0.1604,True,
2026-04-01 04:45:00,OBJ_1004,,hydro,LT,,1.1861,,False,missing_client_id|missing_object_metadata|no_actual
2026-04-01 04:45:00,OBJ_1005,CL_03,bess,,0.9136,0.8722,0.0414,True,missing_area
2026-04-01 04:45:00,OBJ_1006,CL_04,solar,LV,0.0,0.0,0.0,False,negative_capacity
2026-04-01 04:45:00,OBJ_1007,CL_02,wind,EE,4.7914,4.8096,0.0182,True,
2026-04-01 04:45:00,OBJ_1008,CL_05,consumer,LT,4.436,3.5128,0.9232,True,
2026-04-01 04:45:00,OBJ_1009,CL_05,solar,LV,0.0,0.0,0.0,True,
2026-04-01 04:45:00,OBJ_1010,CL_06,wind,EE,6.2216,6.1772,0.0444,True,
2026-04-01 04:45:00,OBJ_1011,CL_06,bess,LT,1.331,0.8667,0.4643,True,
2026-04-01 04:45:00,OBJ_1012,CL_07,consumer,LV,4.3096,4.7979,0.4883,True,
2026-04-01 04:45:00,OBJ_1014,CL_08,wind,EE,3.1726,2.9421,0.2305,True,
2026-04-01 05:00:00,OBJ_1001,CL_01,solar,LV,0.0,0.0,0.0,True,
2026-04-01 05:00:00,OBJ_1002,CL_01,wind,LV,7.395,7.4342,0.0392,True,
2026-04-01 05:00:00,OBJ_1004,,hydro,LT,,1.0346,,False,missing_client_id|missing_object_metadata|no_actual
2026-04-01 05:00:00,OBJ_1005,CL_03,bess,,0.8169,0.7366,0.0803,True,missing_area
2026-04-01 05:00:00,OBJ_1006,CL_04,solar,LV,0.0,0.0,0.0,False,negative_capacity
2026-04-01 05:00:00,OBJ_1007,CL_02,wind,EE,4.211,5.2618,1.0508,True,
2026-04-01 05:00:00,OBJ_1008,CL_05,consumer,LT,3.8763,3.6386,0.2377,True,
2026-04-01 05:00:00,OBJ_1009,CL_05,solar,LV,0.0,0.0,0.0,True,
2026-04-01 05:00:00,OBJ_1010,CL_06,wind,EE,6.6335,7.0172,0.3837,True,
2026-04-01 05:00:00,OBJ_1011,CL_06,bess,LT,0.9945,1.105,0.1105,True,
2026-04-01 05:00:00,OBJ_1012,CL_07,consumer,LV,5.9216,4.7575,1.1641,True,
